call_id,timestamp,model_name,provider,num_items_in_call,prompt_tokens,completion_tokens,total_tokens,duration_sec,api_status,error_message
87985857-fb45-4d22-a1f2-ce3f60391dba,1749481995.5388846,gemini-1.5-flash-latest,google,10,5199,1434,6633,10.084124326705933,SUCCESS,
59c3c0ec-ae8d-4289-afaf-f6427b694f2b,1749482005.4512773,gemini-1.5-flash-latest,google,10,5207,1383,6590,9.901226043701172,SUCCESS,
60d8c45d-3a5d-4b64-8ac0-aabc927a2ed9,1749482016.0568657,gemini-1.5-flash-latest,google,10,5196,1454,6650,10.593005657196045,SUCCESS,
d3411c70-8107-44c7-a5d3-1841bcaa1259,1749482025.7266338,gemini-1.5-flash-latest,google,10,5207,1366,6573,9.658324241638184,SUCCESS,
a6bcd318-a676-43e3-93bd-a03267644d01,1749482034.6616423,gemini-1.5-flash-latest,google,10,5146,1230,6376,8.922540426254272,SUCCESS,
63f50340-e71e-41ee-9064-c58c36afeb2f,1749482044.996192,gemini-1.5-flash-latest,google,10,5190,1432,6622,10.32338833808899,SUCCESS,
97f5f802-e814-440e-aaf4-81f429ec25de,1749482055.802404,gemini-1.5-flash-latest,google,10,5203,1539,6742,10.79493498802185,SUCCESS,
93c7e326-f95e-438d-8416-2844b5cd299f,1749482066.211316,gemini-1.5-flash-latest,google,10,5199,1332,6531,10.397819519042969,SUCCESS,
db649ffa-f835-4411-b02f-ebd60bcf27c1,1749482075.877928,gemini-1.5-flash-latest,google,10,5192,1276,6468,9.654954671859741,SUCCESS,
0afae1bf-b53a-4456-809e-c459af3786c0,1749482085.9444861,gemini-1.5-flash-latest,google,10,5188,1418,6606,10.055390119552612,SUCCESS,
6fd36ed9-5e56-47a3-ae4f-f20b02079a21,1749482096.5268457,gemini-1.5-flash-latest,google,10,5185,1414,6599,10.571104288101196,SUCCESS,
792719ed-3632-464b-b736-c7e8a7dc30af,1749482106.604551,gemini-1.5-flash-latest,google,10,5198,1404,6602,10.066513061523438,SUCCESS,
b37f9185-8bd8-47d2-b394-e8affdef1af6,1749482116.2687843,gemini-1.5-flash-latest,google,10,5187,1347,6534,9.650355815887451,SUCCESS,
9b9fbd6f-e8c4-4f5d-aea8-7af7379167de,1749482125.3161066,gemini-1.5-flash-latest,google,10,5188,1235,6423,9.036568403244019,SUCCESS,
2a0d5b11-219d-4a93-ba42-00f502d31d05,1749482149.971907,gemini-1.5-flash-latest,google,25,5789,3489,9278,24.498953104019165,SUCCESS,
b0731167-bc28-4d9d-9e5a-154aa55298c8,1749482171.5779958,gemini-1.5-flash-latest,google,25,5753,3105,8858,21.580771446228027,SUCCESS,
f8ed6bce-182c-4c70-936f-547f050a18cb,1749482195.0514264,gemini-1.5-flash-latest,google,25,5775,3327,9102,23.448564291000366,SUCCESS,
f52f24c8-12ef-44e6-8a71-cee4614f17b0,1749482218.204458,gemini-1.5-flash-latest,google,25,5769,3227,8996,23.12862277030945,SUCCESS,
a143c37e-d18e-4cab-b0c2-f994f421f3bb,1749482241.7938838,gemini-1.5-flash-latest,google,25,5792,3428,9220,23.563316583633423,SUCCESS,
d955ab58-11b6-4b7b-8230-d9bb6c817ecd,1749482265.239538,gemini-1.5-flash-latest,google,25,5790,3357,9147,23.405846118927002,SUCCESS,
fd599515-14a4-452a-b76e-14e460189c8b,1749482286.5453308,gemini-1.5-flash-latest,google,25,5728,3071,8799,21.28173518180847,SUCCESS,
75737077-223a-499d-b625-09c3df7baabb,1749482309.9793282,gemini-1.5-flash-latest,google,25,5781,3314,9095,23.40676784515381,SUCCESS,
373cfa34-8f7a-40c2-ba77-a07e6eb79c5c,1749482331.715485,gemini-1.5-flash-latest,google,25,5762,3159,8921,21.711312532424927,SUCCESS,
b238c11f-6468-4725-b1cc-d56a6cf31e31,1749482354.158834,gemini-1.5-flash-latest,google,25,5763,3220,8983,22.417984008789062,SUCCESS,
6ce31bfe-f2c3-4868-a5b0-d55f32fdae3f,1749482376.5109181,gemini-1.5-flash-latest,google,25,5789,3190,8979,22.177695512771606,SUCCESS,
b3291a9a-3d14-426a-ac6d-7724e55a9e47,1749482397.319833,gemini-1.5-flash-latest,google,25,5753,3051,8804,20.781829595565796,SUCCESS,
7192aa0f-2729-4d38-9732-fe27b6016259,1749482420.5260062,gemini-1.5-flash-latest,google,25,5775,3299,9074,23.18189764022827,SUCCESS,
ff7606d4-5b83-44f0-8411-27378c92f5a7,1749482442.9779773,gemini-1.5-flash-latest,google,25,5769,3302,9071,22.427231311798096,SUCCESS,
6c51ad2f-5f9c-46c5-8018-0cc648ee116f,1749482466.7977138,gemini-1.5-flash-latest,google,25,5792,3361,9153,23.79669713973999,SUCCESS,
d480b3db-2da4-4277-ae38-a2cfca98b127,1749482489.5012457,gemini-1.5-flash-latest,google,25,5790,3316,9106,22.680176973342896,SUCCESS,
47382aa2-614a-4888-942c-b4f0c3378946,1749482512.5671198,gemini-1.5-flash-latest,google,25,5728,3299,9027,23.041969537734985,SUCCESS,
ecaba6c9-0a22-45da-979d-58e8cb97208d,1749482536.2933939,gemini-1.5-flash-latest,google,25,5781,3414,9195,23.70229458808899,SUCCESS,
bc071cf9-9b19-4639-90c2-302859a7020f,1749482559.342369,gemini-1.5-flash-latest,google,25,5762,3316,9078,23.021008014678955,SUCCESS,
46156a2e-daa3-4496-95ad-4fd362939155,1749482580.8395538,gemini-1.5-flash-latest,google,25,5763,3176,8939,21.473883390426636,SUCCESS,
10653f61-78aa-4703-b576-51389c9e1d76,1749482607.05591,gpt-4o-mini,openai,10,5310,1360,6670,25.833895683288574,SUCCESS,
06a6e98d-ebb2-4921-b0b4-5ae66115c891,1749482635.3601038,gpt-4o-mini,openai,10,5305,1461,6766,28.07934331893921,SUCCESS,
ded48d26-0d13-4780-a5e8-3667b6883ed1,1749482661.573515,gpt-4o-mini,openai,10,5294,1380,6674,25.987597465515137,SUCCESS,
9bf7e960-f0e2-4a63-b881-8cb209b81308,1749482691.7304907,gpt-4o-mini,openai,10,5289,1461,6750,29.942625761032104,SUCCESS,
9629a17c-7464-4b25-a86b-f359c63c488d,1749482714.5037751,gpt-4o-mini,openai,10,5295,1299,6594,22.5587215423584,SUCCESS,
9789f3ab-6174-49b1-8c1a-ca4c315c4d65,1749482739.6017787,gpt-4o-mini,openai,10,5296,1443,6739,24.87735652923584,SUCCESS,
0016e5e1-1dcf-439c-87a0-34e7ff5a2a01,1749482768.5728817,gpt-4o-mini,openai,10,5305,1534,6839,28.75204086303711,SUCCESS,
512b27c8-3611-42c1-b62f-bd33d76d46ee,1749482791.458226,gpt-4o-mini,openai,10,5299,1405,6704,22.677951335906982,SUCCESS,
39d582a5-646f-4401-9fd6-fe5e68be2a6e,1749482815.956539,gpt-4o-mini,openai,10,5297,1455,6752,24.285269021987915,SUCCESS,
23ac9f8a-ace5-416b-91cd-0e78c371a449,1749482841.4967139,gpt-4o-mini,openai,10,5298,1485,6783,25.3272066116333,SUCCESS,
11f62743-2326-4615-be8d-179b6e0aa8a7,1749482866.1180203,gpt-4o-mini,openai,10,5298,1458,6756,24.41282606124878,SUCCESS,
e7f1ede8-a7e9-4b21-bf30-120ff1bfb4b6,1749482890.2924838,gpt-4o-mini,openai,10,5303,1492,6795,23.95625925064087,SUCCESS,
ec993dce-8ef8-4ab9-9c81-e740fdeaf9ec,1749482911.771422,gpt-4o-mini,openai,10,5311,1420,6731,21.26067805290222,SUCCESS,
e0b87051-c677-4ec6-9214-1e5ab241939a,1749482934.4301047,gpt-4o-mini,openai,10,5309,1447,6756,22.450387716293335,SUCCESS,
96e2b219-ad85-4458-9a3c-45086ab2cbc9,1749482960.1283119,gpt-4o-mini,openai,10,5308,1522,6830,25.475169897079468,SUCCESS,
1832a603-a03b-4265-974c-a3f3cf578e01,1749482980.3890948,gpt-4o-mini,openai,10,5265,1318,6583,20.043020009994507,SUCCESS,
7b1aa4ae-3c7b-406e-b197-133bdd6198f3,1749483007.865696,gpt-4o-mini,openai,10,5287,1467,6754,27.265233755111694,SUCCESS,
43c976f3-e8c6-4110-bbaf-973e28f3f8ec,1749483034.5801976,gpt-4o-mini,openai,10,5310,1553,6863,26.506510496139526,SUCCESS,
531876f7-d671-4a33-978b-65d834c3c273,1749483060.6324894,gpt-4o-mini,openai,10,5305,1456,6761,25.842989206314087,SUCCESS,
9dde6931-9861-404f-9277-1cf69579bd4b,1749483085.7386003,gpt-4o-mini,openai,10,5296,1452,6748,24.88624596595764,SUCCESS,
3ddf6ebf-e817-43d7-905f-ab927fe4cb2b,1749483109.2697973,gpt-4o-mini,openai,10,5287,1448,6735,23.3223397731781,SUCCESS,
77fa96e5-870d-47d9-ae02-fc41f4a38b05,1749483132.8568046,gpt-4o-mini,openai,10,5285,1288,6573,23.374470710754395,SUCCESS,
ea2db86e-7227-4778-bbd0-157a7e016192,1749483161.8985047,gpt-4o-mini,openai,10,5304,1471,6775,28.82897424697876,SUCCESS,
2c81af13-4606-47b4-957b-635f94acfdb4,1749483187.781389,gpt-4o-mini,openai,10,5282,1344,6626,25.67207431793213,SUCCESS,
813ed9b9-0556-4e04-9fc8-e887ad58b7e4,1749483210.206895,gpt-4o-mini,openai,10,5295,1245,6540,22.211423635482788,SUCCESS,
9058bd12-867d-4044-b817-c0705fb30cf3,1749483235.9878633,gpt-4o-mini,openai,10,5310,1395,6705,25.419738054275513,SUCCESS,
e23f0f57-949f-4d7a-bb24-d3d1b9bcbf40,1749483261.5521948,gpt-4o-mini,openai,10,5305,1411,6716,25.351751565933228,SUCCESS,
e14592b2-e8fa-4da4-a6ed-12c89e523264,1749483282.1948133,gpt-4o-mini,openai,10,5294,1272,6566,20.42933464050293,SUCCESS,
5a5b1a48-226a-4312-9900-d15e66bfb20d,1749483305.2256444,gpt-4o-mini,openai,10,5289,1381,6670,22.818031072616577,SUCCESS,
64a82872-707f-4681-b092-7679f9563578,1749483327.5361927,gpt-4o-mini,openai,10,5295,1326,6621,22.0965313911438,SUCCESS,
104706df-596a-4fad-ae28-5ce9705fbb04,1749483350.620398,gpt-4o-mini,openai,10,5296,1320,6616,22.865939617156982,SUCCESS,
ce0962e3-c228-455e-8cb0-2c32fe3524b6,1749483375.1194236,gpt-4o-mini,openai,10,5305,1343,6648,24.287851572036743,SUCCESS,
2a33ff51-906c-46c1-bf16-b90a4a38ae52,1749483402.9594898,gpt-4o-mini,openai,10,5299,1485,6784,27.627936840057373,SUCCESS,
5ca6995f-d60a-4266-82cd-baf77aeb23a6,1749483431.0179873,gpt-4o-mini,openai,10,5297,1447,6744,27.849053859710693,SUCCESS,
a4913ff5-f2ed-405b-9d8d-e6ee9eea5735,1749483454.9614239,gpt-4o-mini,openai,10,5298,1264,6562,23.717156648635864,SUCCESS,
8438d05b-498e-4343-ac83-9dff5d5d1db1,1749483481.8662949,gpt-4o-mini,openai,10,5298,1509,6807,26.696758270263672,SUCCESS,
aa88da18-855b-41a9-b309-ee2f8831977b,1749483510.8403413,gpt-4o-mini,openai,10,5303,1463,6766,28.759027004241943,SUCCESS,
fe660c18-1a4f-4358-855c-0f3a21a90ad1,1749483535.8620737,gpt-4o-mini,openai,10,5311,1471,6782,24.804237604141235,SUCCESS,
e07a7c1b-c86a-444d-b717-003d2071c937,1749483561.529873,gpt-4o-mini,openai,10,5309,1460,6769,25.45579481124878,SUCCESS,
c89ceb49-321c-42a5-aec1-04067c66cd40,1749483587.7046916,gpt-4o-mini,openai,10,5308,1522,6830,25.962844371795654,SUCCESS,
a7c79717-77e5-41f0-a66c-0b37e77ed099,1749483608.6549237,gpt-4o-mini,openai,10,5265,1292,6557,20.743378400802612,SUCCESS,
145fc449-bb23-4e1c-9d51-76994bcf3536,1749483630.9274914,gpt-4o-mini,openai,10,5287,1396,6683,22.0630464553833,SUCCESS,
8bd78a77-e4bf-452b-a56a-5823adbaf8a2,1749483663.8557467,gpt-4o-mini,openai,10,5310,1488,6798,32.707117557525635,SUCCESS,
1e97517d-38b2-4e14-bd80-5a704751bc38,1749483687.2313151,gpt-4o-mini,openai,10,5305,1329,6634,23.16211223602295,SUCCESS,
a506ee9e-42e9-4c51-ac02-f0bb1c66d30b,1749483712.4209044,gpt-4o-mini,openai,10,5296,1401,6697,24.97080898284912,SUCCESS,
9e03d0a0-2c31-4854-b91d-0c712ba93263,1749483736.6420472,gpt-4o-mini,openai,10,5287,1427,6714,23.997036695480347,SUCCESS,
13d719f4-68f7-41f3-9770-6f444f7109e1,1749483758.1485138,gpt-4o-mini,openai,10,5285,1311,6596,21.278685808181763,SUCCESS,
b786d653-7eae-4a4b-9452-db8f8a924261,1749483783.4566371,gpt-4o-mini,openai,10,5304,1436,6740,25.089524269104004,SUCCESS,
3341a00c-1b6b-4a21-a421-f5ba18c03a79,1749483802.4829874,gpt-4o-mini,openai,10,5282,1240,6522,18.802825689315796,SUCCESS,
bb1022d3-7aa2-4f4d-9c61-12738460fdf0,1749483828.0922267,gpt-4o-mini,openai,10,5295,1297,6592,25.387313842773438,SUCCESS,
d78a42c6-e0d0-4944-a83a-d761ce48c215,1749483888.078509,gpt-4o-mini,openai,25,5820,3705,9525,59.62303829193115,SUCCESS,
c8a4633a-11eb-4fd0-a271-bec332ee7f5f,1749483944.6537676,gpt-4o-mini,openai,25,5784,3264,9048,56.336089849472046,SUCCESS,
1d4d91f1-9916-4005-8028-ce2b1206c4b7,1749484067.7563984,gpt-4o-mini,openai,25,5814,3602,9416,122.88206434249878,SUCCESS,
463c8f91-e4a2-48de-bc2d-f8e9d19d1709,1749484125.5242527,gpt-4o-mini,openai,25,5792,3619,9411,57.54398012161255,SUCCESS,
f261c3f0-3506-4063-af16-8ca9793d23e9,1749484183.582783,gpt-4o-mini,openai,25,5823,3546,9369,57.82571077346802,SUCCESS,
3c28a0d8-c85f-47df-b417-ddb2ad39919b,1749484319.280923,gpt-4o-mini,openai,25,5817,3687,9504,135.46939873695374,SUCCESS,
a9e9da70-30c0-4373-80ff-6159e7a8a5f1,1749484448.381547,gpt-4o-mini,openai,25,5770,3492,9262,128.87969326972961,SUCCESS,
55b29466-f71b-488e-b559-7c4965de4ea2,1749484574.7369187,gpt-4o-mini,openai,25,5804,3359,9163,126.1311514377594,SUCCESS,
6f82c364-1c89-42c1-9389-145c0db57895,1749484632.4631348,gpt-4o-mini,openai,25,5776,3522,9298,57.492647886276245,SUCCESS,
02db5f41-3d88-4395-91f2-fa629a6e14c6,1749484753.2244756,gpt-4o-mini,openai,25,5788,3417,9205,120.53787159919739,SUCCESS,
485cebed-2fde-4965-a23c-11caeb61f7d5,1749484882.4802537,gpt-4o-mini,openai,25,5820,3464,9284,128.87486362457275,SUCCESS,
30bcf2c6-8d48-42aa-a2cf-6589619a20d3,1749484941.4490042,gpt-4o-mini,openai,25,5784,3273,9057,58.74717569351196,SUCCESS,
130a8598-ba5d-45f8-8efa-18b2f3931d82,1749485076.7843924,gpt-4o-mini,openai,25,5814,3558,9372,135.11591982841492,SUCCESS,
b030395f-e7b7-4ed1-9ffb-8de039ef96d1,1749485203.7909634,gpt-4o-mini,openai,25,5792,3642,9434,126.76403522491455,SUCCESS,
5e31f7ff-c0bc-43fe-a5ab-7f5b83c10a10,1749485330.0951593,gpt-4o-mini,openai,25,5823,3432,9255,126.07692360877991,SUCCESS,
ef3d3015-ab24-4a39-85ff-210fa921fb88,1749485460.6593769,gpt-4o-mini,openai,25,5817,3654,9471,130.34139895439148,SUCCESS,
3a1672b2-3d7a-4a5b-9370-090e396a56bd,1749485594.5795968,gpt-4o-mini,openai,25,5770,3524,9294,133.69527173042297,SUCCESS,
3d980bc8-4dc9-411c-b4e3-59a79dd3301c,1749485650.1029088,gpt-4o-mini,openai,25,5804,3152,8956,55.28461766242981,SUCCESS,
c461e73a-3f38-4407-a365-54dcc92c3e5e,1749485702.6268122,gpt-4o-mini,openai,25,5776,3274,9050,52.30106258392334,SUCCESS,
82b1ee8c-0447-4b27-8374-37737fe30cf0,1749485760.482769,gpt-4o-mini,openai,25,5788,3334,9122,57.631187915802,SUCCESS,
64d0e68e-4397-4899-8cb6-8400e56cd629,1749501492.7881308,gemini-1.5-flash-latest,google,5,5005,640,5645,5.856825590133667,SUCCESS,
7703ca13-aa13-45b1-a84a-7b50c64d6d1f,1749501497.9576566,gemini-1.5-flash-latest,google,5,5016,706,5722,5.150375604629517,SUCCESS,
ca57fc1d-f832-4c57-8529-bf65e5db13de,1749501503.124385,gemini-1.5-flash-latest,google,5,5013,681,5694,5.158258438110352,SUCCESS,
c3ec6576-4361-474f-a29a-d7ba39a39eaf,1749501507.7801692,gemini-1.5-flash-latest,google,5,5002,594,5596,4.647189617156982,SUCCESS,
93604c4c-ff2b-4aa3-bd6f-7a34dd2af955,1749501512.5873973,gemini-1.5-flash-latest,google,5,5001,625,5626,4.799495458602905,SUCCESS,
e3634455-aaa8-4d75-a9e7-74669fa5a588,1749501517.407325,gemini-1.5-flash-latest,google,5,5003,650,5653,4.812063932418823,SUCCESS,
50454e8c-9150-40cb-b9ed-07cf3a1ae197,1749501522.6509445,gemini-1.5-flash-latest,google,5,5002,714,5716,5.236289739608765,SUCCESS,
b99eb8c2-58cb-4974-9ae8-0d2768951ec9,1749501527.8859544,gemini-1.5-flash-latest,google,5,4998,686,5684,5.227477312088013,SUCCESS,
857306ba-2e9b-4c78-8311-6612f37e9ae8,1749501532.6981773,gemini-1.5-flash-latest,google,5,4993,630,5623,4.80341911315918,SUCCESS,
445f60da-3c21-4b9a-8e84-761db11eef18,1749501537.3300638,gemini-1.5-flash-latest,google,5,5005,616,5621,4.6247265338897705,SUCCESS,
a76e1479-b916-40b2-a20c-bf57afbf89b8,1749501542.1867986,gemini-1.5-flash-latest,google,5,5009,621,5630,4.849809408187866,SUCCESS,
33fb1685-d490-473d-848e-102398073942,1749501547.7134705,gemini-1.5-flash-latest,google,5,4998,713,5711,5.519787311553955,SUCCESS,
0ee8da67-a102-43c4-98da-28ee478a5702,1749501552.9979653,gemini-1.5-flash-latest,google,5,5002,706,5708,5.276959180831909,SUCCESS,
f1839786-cfe4-4537-bfd8-5efd279a9815,1749501558.2077067,gemini-1.5-flash-latest,google,5,5007,699,5706,5.202828884124756,SUCCESS,
b4498c64-1b91-4e15-aff5-9b208cc0357b,1749501563.4120953,gemini-1.5-flash-latest,google,5,5007,714,5721,5.197220802307129,SUCCESS,
2d1d11de-52ac-45a5-bc12-85c78ac5ac55,1749501568.4436665,gemini-1.5-flash-latest,google,5,4998,694,5692,5.023815393447876,SUCCESS,
b928a214-37c9-4caa-ac27-175ac33dd2d6,1749501573.3066914,gemini-1.5-flash-latest,google,5,5003,646,5649,4.8517985343933105,SUCCESS,
89244455-0cc9-4bcd-9d53-cc5b7ccedee0,1749501578.2312398,gemini-1.5-flash-latest,google,5,5000,667,5667,4.9156529903411865,SUCCESS,
3289a1b9-f7d4-4ef3-9a11-7d5f8cdb099d,1749501583.3227386,gemini-1.5-flash-latest,google,5,5008,684,5692,5.084722280502319,SUCCESS,
940a3101-a802-4680-abda-0c1eee436f7c,1749501588.4657545,gemini-1.5-flash-latest,google,5,5008,687,5695,5.13435959815979,SUCCESS,
5fbad692-d841-44ce-b4cb-485710180ac2,1749501594.4327698,gemini-1.5-flash-latest,google,5,5005,815,5820,5.959599256515503,SUCCESS,
22f682c3-5005-4be9-83c5-27ada137c6f3,1749501599.7947428,gemini-1.5-flash-latest,google,5,5004,703,5707,5.353163480758667,SUCCESS,
ca3c2d89-dc0b-4072-8272-2ff919cf9274,1749501604.762736,gemini-1.5-flash-latest,google,5,5003,670,5673,4.958503007888794,SUCCESS,
26f0e1a0-e5c0-4abd-a9fd-0b0db0cdaf23,1749501610.0630758,gemini-1.5-flash-latest,google,5,5011,719,5730,5.29186749458313,SUCCESS,
44fa752e-0d3f-4b50-9d07-d28fc3833fbc,1749501615.997995,gemini-1.5-flash-latest,google,5,5017,764,5781,5.927026033401489,SUCCESS,
58bf9b4c-97d2-438f-b982-378ed3129510,1749501620.7772138,gemini-1.5-flash-latest,google,5,5005,642,5647,4.771515130996704,SUCCESS,
3bbef98d-4c2b-4544-ace6-d4b797d2eb68,1749501625.9055202,gemini-1.5-flash-latest,google,5,5004,718,5722,5.120951175689697,SUCCESS,
bcb8ddb5-2bc3-4af3-8d4f-cf649340c067,1749501630.8597167,gemini-1.5-flash-latest,google,5,5007,677,5684,4.94699239730835,SUCCESS,
6ee59686-45c4-4b26-bbba-2e5e90098d1a,1749501635.636395,gemini-1.5-flash-latest,google,5,5005,651,5656,4.769373893737793,SUCCESS,
3970a17e-fef8-4d1c-81a8-303b099659f7,1749501641.1048133,gemini-1.5-flash-latest,google,5,5017,685,5702,5.459978818893433,SUCCESS,
d19b9877-2271-4a6f-966e-916df83d8871,1749501645.4824734,gemini-1.5-flash-latest,google,5,4971,572,5543,4.369565963745117,SUCCESS,
d7318a12-eb78-4dfa-b826-61c955f78ebd,1749501650.0444214,gemini-1.5-flash-latest,google,5,4990,627,5617,4.55515456199646,SUCCESS,
194f479c-ad44-4e8d-a0be-76f370e64abd,1749501655.369332,gemini-1.5-flash-latest,google,5,5004,707,5711,5.317594051361084,SUCCESS,
a1435207-b280-4433-9712-7b18800bbc3a,1749501660.618109,gemini-1.5-flash-latest,google,5,5001,713,5714,5.240991592407227,SUCCESS,
5171f129-2d8d-409f-a6c6-6fb9471cc3cb,1749501666.2512825,gemini-1.5-flash-latest,google,5,5010,797,5807,5.626021385192871,SUCCESS,
bdab8266-9666-48da-ab72-725ecc8be053,1749501671.5513172,gemini-1.5-flash-latest,google,5,5008,711,5719,5.292758226394653,SUCCESS,
d0d0a0ce-c2f8-4639-adbc-0c0ac7fd7e2f,1749501676.5475054,gemini-1.5-flash-latest,google,5,5006,643,5649,4.988237142562866,SUCCESS,
24c57dec-057a-4b4d-a544-3a26f9f43154,1749501681.432849,gemini-1.5-flash-latest,google,5,5008,670,5678,4.878251314163208,SUCCESS,
44a24191-5375-49a4-b3a8-a85b8fc7f04d,1749501686.5421238,gemini-1.5-flash-latest,google,5,5001,665,5666,5.101474046707153,SUCCESS,
a05c5008-584d-4f53-a47d-a447179058cb,1749501691.7811196,gemini-1.5-flash-latest,google,5,5006,705,5711,5.232023000717163,SUCCESS,
bfa1acf4-5547-4f74-a444-f91ae5ec8f58,1749501696.6910543,gemini-1.5-flash-latest,google,5,4999,600,5599,4.902778148651123,SUCCESS,
a7bc7493-eaa8-40a5-a54b-34bdd7040df4,1749501702.1767876,gemini-1.5-flash-latest,google,5,5004,693,5697,5.475874185562134,SUCCESS,
85ab2dba-aa96-403d-830f-06cdfcbb88f5,1749501707.7507734,gemini-1.5-flash-latest,google,5,5008,766,5774,5.566876173019409,SUCCESS,
fc495b52-65cb-4ef5-9352-bdf3d9cc8260,1749501712.5845942,gemini-1.5-flash-latest,google,5,4992,630,5622,4.824838399887085,SUCCESS,
1efbcada-bbba-40fa-b2cc-045822f33556,1749501717.8431187,gemini-1.5-flash-latest,google,5,5007,682,5689,5.2514967918396,SUCCESS,
c39fb176-b619-4a14-9db7-2f1adb3db71e,1749501722.734234,gemini-1.5-flash-latest,google,5,5006,656,5662,4.8830296993255615,SUCCESS,
83575477-71da-47b0-95ce-ed8f1af88871,1749501727.3612313,gemini-1.5-flash-latest,google,5,4995,615,5610,4.61996603012085,SUCCESS,
e0d38c38-59f2-467f-b69c-43e4b2280c34,1749501733.0474072,gemini-1.5-flash-latest,google,5,5007,747,5754,5.6791090965271,SUCCESS,
e2f45a64-3278-4092-b98a-2098c0b79ba0,1749501737.3389535,gemini-1.5-flash-latest,google,5,4999,577,5576,4.284457206726074,SUCCESS,
34ad4145-4b61-49a9-b30b-03b0eb7e8229,1749501742.5845213,gemini-1.5-flash-latest,google,5,5004,742,5746,5.238872528076172,SUCCESS,
ce5c12b3-5f9a-4a99-9432-0eced2485b66,1749501744.2632346,gemini-1.5-flash-latest,google,1,4855,149,5004,1.5307440757751465,SUCCESS,
a1035133-6078-4190-a5a9-ee337dee8f5e,1749501745.6564288,gemini-1.5-flash-latest,google,1,4852,136,4988,1.3895649909973145,SUCCESS,
14e29ce5-d9eb-49fe-834e-1fa44f6ea36e,1749501747.0856748,gemini-1.5-flash-latest,google,1,4854,143,4997,1.4239506721496582,SUCCESS,
d0394fb2-f0fa-487a-9bd2-cb519b6d3138,1749501748.6064994,gemini-1.5-flash-latest,google,1,4855,143,4998,1.5175445079803467,SUCCESS,
a264e2da-61ca-4e6c-99a7-a7561707f50f,1749501750.0630589,gemini-1.5-flash-latest,google,1,4853,142,4995,1.453296184539795,SUCCESS,
8a300626-47d3-446c-aa94-b4421c908640,1749501751.5068312,gemini-1.5-flash-latest,google,1,4855,144,4999,1.4405407905578613,SUCCESS,
4af6b2a4-82a0-4646-a375-549fd50dcd3b,1749501752.9369986,gemini-1.5-flash-latest,google,1,4855,126,4981,1.4263801574707031,SUCCESS,
64b01763-9ea3-4d8c-9069-12d93f273e3e,1749501754.4950707,gemini-1.5-flash-latest,google,1,4858,156,5014,1.5547618865966797,SUCCESS,
504eb8e5-7bed-4acf-9a99-f29a7870364e,1749501755.994869,gemini-1.5-flash-latest,google,1,4859,144,5003,1.4965393543243408,SUCCESS,
aad73817-b17e-42ed-86cb-af0add6982c5,1749501757.429131,gemini-1.5-flash-latest,google,1,4853,136,4989,1.4307761192321777,SUCCESS,
df825c78-40c3-41df-b6f7-1e144e06501b,1749501758.8840866,gemini-1.5-flash-latest,google,1,4854,140,4994,1.4512443542480469,SUCCESS,
48ad7bca-c7f0-4c50-a75b-b9c07e5a4d7b,1749501760.6896193,gemini-1.5-flash-latest,google,1,4863,183,5046,1.800513744354248,SUCCESS,
4ac11671-9d19-4ce9-aad5-074eb99d4fb2,1749501762.0593355,gemini-1.5-flash-latest,google,1,4852,130,4982,1.3665335178375244,SUCCESS,
fc8e948d-41a7-42b2-a048-948a2b714d56,1749501763.5444186,gemini-1.5-flash-latest,google,1,4854,144,4998,1.4816787242889404,SUCCESS,
0958e301-bd7f-492d-aa86-5eb0f6b70637,1749501765.0052626,gemini-1.5-flash-latest,google,1,4854,143,4997,1.4577224254608154,SUCCESS,
23a7d2ac-e950-4399-aed0-3fae3f0474ee,1749501766.2832644,gemini-1.5-flash-latest,google,1,4851,111,4962,1.2745375633239746,SUCCESS,
230ab380-23d2-49aa-a19d-bda75ffe754e,1749501767.6806827,gemini-1.5-flash-latest,google,1,4850,134,4984,1.393941879272461,SUCCESS,
ebf1f9d9-26a2-418c-b849-2a20682311df,1749501769.034425,gemini-1.5-flash-latest,google,1,4852,133,4985,1.350233554840088,SUCCESS,
2bdaf86b-0462-42c6-8222-fc703a2b57df,1749501770.399085,gemini-1.5-flash-latest,google,1,4855,131,4986,1.3612306118011475,SUCCESS,
68bbee35-9582-4ed2-a2dd-eb0ef49d3970,1749501771.9861097,gemini-1.5-flash-latest,google,1,4858,160,5018,1.5828757286071777,SUCCESS,
34cb6495-ca81-4579-bfd1-d103a40c31ca,1749501773.4375167,gemini-1.5-flash-latest,google,1,4859,141,5000,1.447920799255371,SUCCESS,
0422e347-554a-429b-b5ec-fe82d6d9bfee,1749501774.7361846,gemini-1.5-flash-latest,google,1,4848,124,4972,1.2950270175933838,SUCCESS,
b362b561-abdb-4b6a-8e05-0240e40d3904,1749501776.2545311,gemini-1.5-flash-latest,google,1,4856,154,5010,1.5142672061920166,SUCCESS,
ed9f4ccf-9880-4fe8-b99c-fb0d2191e063,1749501777.799202,gemini-1.5-flash-latest,google,1,4854,144,4998,1.5412392616271973,SUCCESS,
2883dff5-bdbb-42d5-b0d1-a8f90cb29636,1749501778.9980257,gemini-1.5-flash-latest,google,1,4848,107,4955,1.1955773830413818,SUCCESS,
