generation,individual_id,l0_size,accuracy_on_full,f1_macro_on_full,num_tokens,num_distinct_tokens,num_classes_in_l0,most_frequent_class_in_l0,l0_indices_hash,fitness_calc_time_sec
1,63,30000,0.843624,0.618047,164414,18627,585,biscoito,dbf7281a29,5.4602
1,64,30000,0.842849,0.614661,164109,18530,583,biscoito,b5e2935e98,5.4491
1,65,30000,0.843800,0.615565,164982,18581,579,biscoito,93b9559c1e,5.3966
1,66,30000,0.841428,0.611149,164727,18588,575,biscoito,dc61885b76,5.3734
1,67,30000,0.842786,0.608856,164696,18485,579,biscoito,64ce697848,5.5349
1,68,30000,0.843564,0.622276,164758,18702,586,biscoito,4c2f1ae47c,5.4011
1,69,30000,0.844795,0.626686,164330,18584,590,biscoito,b2ce52de2d,5.4196
1,70,30000,0.844231,0.615052,164344,18602,584,biscoito,4ebe9236b4,5.3065
1,71,30000,0.843612,0.607001,164700,18465,571,biscoito,6f537562c0,5.4309
1,72,30000,0.843437,0.620146,164722,18602,582,biscoito,c5759b5269,5.4356
1,73,30000,0.841372,0.616794,164800,18584,579,biscoito,64ed1da95f,5.4049
1,74,30000,0.843009,0.611842,164816,18666,579,biscoito,e1efc3bddf,5.3859
1,75,30000,0.846053,0.632651,164691,18679,586,biscoito,57fe410213,5.4578
1,76,30000,0.842354,0.613833,164560,18524,583,biscoito,01feb779b6,5.4370
1,77,30000,0.841911,0.624635,164536,18509,583,biscoito,86df455216,5.4112
1,78,30000,0.845174,0.614987,164699,18636,576,biscoito,4d6d1b0a82,5.3993
1,79,30000,0.843205,0.609843,164578,18651,577,biscoito,99278f9ee1,5.3683
1,80,30000,0.843668,0.608796,164571,18577,573,biscoito,2ba3203f4b,5.3139
1,81,30000,0.841971,0.609225,164919,18574,574,biscoito,f4d7504e85,5.3100
1,82,30000,0.844263,0.624410,164984,18544,589,biscoito,00ad1f4b73,5.3656
1,83,30000,0.843025,0.615749,164595,18567,583,biscoito,4631b31290,5.4289
1,84,30000,0.841647,0.611784,164607,18498,581,biscoito,76d558eccc,5.3918
1,85,30000,0.844259,0.616161,164509,18674,582,biscoito,48a2661883,5.3645
1,86,30000,0.845126,0.619486,164226,18431,581,biscoito,5068705e21,5.3931
1,87,30000,0.845414,0.624877,164498,18558,587,biscoito,0f79605faf,5.4467
1,88,30000,0.844835,0.623474,164337,18603,589,biscoito,1173afe905,5.4239
1,89,30000,0.844048,0.614543,164473,18506,571,biscoito,8f0d4795f8,5.3738
1,90,30000,0.844020,0.615512,164445,18590,587,biscoito,7ce51a2d87,5.3264
1,91,30000,0.844507,0.618344,164699,18511,587,biscoito,0264e3a614,5.3125
1,92,30000,0.845621,0.620919,164693,18492,578,biscoito,da463ab486,5.3090
1,93,30000,0.842103,0.617830,164245,18682,584,biscoito,e6aae71c83,5.3407
1,94,30000,0.843061,0.615156,164676,18600,575,biscoito,ff36a600d1,5.4992
1,95,30000,0.845785,0.622492,164313,18502,586,biscoito,51258d1864,5.4778
