generation,individual_id,l0_size,accuracy_on_full,f1_macro_on_full,num_tokens,num_distinct_tokens,num_classes_in_l0,most_frequent_class_in_l0,l0_indices_hash,fitness_calc_time_sec
14,0,50,0.116909,0.012953,263,235,40,biscoito,41d37fc595,2.9888
14,1,50,0.116909,0.012953,263,235,40,biscoito,41d37fc595,2.9888
14,2,50,0.116909,0.012953,263,235,40,biscoito,41d37fc595,2.9888
14,3,50,0.123763,0.013867,264,240,41,biscoito,067d02098f,3.0866
14,4,50,0.116909,0.012953,263,235,40,biscoito,41d37fc595,2.9888
14,5,50,0.116909,0.012953,263,235,40,biscoito,41d37fc595,2.9888
14,6,50,0.124978,0.013733,271,242,41,biscoito,dce444e6f5,2.9547
14,7,50,0.113734,0.012422,269,243,41,biscoito,3da4e43063,3.3984
14,8,50,0.121746,0.013192,269,242,41,biscoito,dfee1a1ad0,2.9796
14,9,50,0.116909,0.012953,263,235,40,biscoito,41d37fc595,2.9888
14,10,50,0.122098,0.013260,269,241,41,biscoito,59f65fd450,2.9665
14,11,50,0.135546,0.013794,269,242,41,biscoito,e6e8149504,3.1685
14,12,50,0.116678,0.014211,262,233,41,biscoito,2ba93fdeaf,3.1354
14,13,50,0.123596,0.014043,263,235,41,biscoito,5785bfe4ec,3.0244
14,14,50,0.121746,0.013192,269,242,41,biscoito,dfee1a1ad0,2.9796
14,15,50,0.121746,0.013192,269,242,41,biscoito,dfee1a1ad0,2.9796
14,16,50,0.124694,0.014201,264,238,41,biscoito,89b944c56d,3.0513
14,17,50,0.113694,0.013049,268,236,40,biscoito,86f5836737,2.8652
14,18,50,0.115599,0.012831,270,241,41,biscoito,928efd9879,3.0562
14,19,50,0.123651,0.013373,262,235,40,biscoito,51a92dbbca,3.0571
15,0,50,0.113694,0.013049,268,236,40,biscoito,86f5836737,2.8652
15,1,50,0.113734,0.012422,269,243,41,biscoito,3da4e43063,3.3984
15,2,50,0.116909,0.012953,263,235,40,biscoito,41d37fc595,2.9888
15,3,50,0.115599,0.012831,270,241,41,biscoito,928efd9879,3.0562
15,4,50,0.116909,0.012953,263,235,40,biscoito,41d37fc595,2.9888
15,5,50,0.115599,0.012831,270,241,41,biscoito,928efd9879,3.0562
15,6,50,0.126427,0.013680,264,237,40,biscoito,0a6594ddec,3.1240
15,7,50,0.112520,0.012465,268,240,41,biscoito,9cd7a19050,3.0296
15,8,50,0.116909,0.012953,263,235,40,biscoito,41d37fc595,2.9888
15,9,50,0.116909,0.012953,263,235,40,biscoito,41d37fc595,2.9888
15,10,50,0.116278,0.013771,268,239,41,biscoito,e86ab94882,3.1002
15,11,50,0.112352,0.012967,270,238,40,biscoito,3be9d5fd23,3.0535
15,12,50,0.113934,0.012874,265,236,40,biscoito,734035b102,3.0644
15,13,50,0.120700,0.014524,260,234,40,biscoito,8021350052,2.9116
15,14,50,0.116909,0.012953,263,235,40,biscoito,41d37fc595,2.9888
15,15,50,0.118894,0.013694,261,236,41,biscoito,0bf54389b5,2.9811
15,16,50,0.114030,0.013413,260,230,40,biscoito,aa24152fc6,3.0454
15,17,50,0.120460,0.014018,265,235,41,biscoito,4fad7aae7b,2.9092
15,18,50,0.116789,0.014133,264,231,40,biscoito,a2bdfbb811,3.0442
15,19,50,0.114049,0.013175,266,238,41,biscoito,8988975493,3.0024
16,0,50,0.112352,0.012967,270,238,40,biscoito,3be9d5fd23,3.0535
16,1,50,0.112520,0.012465,268,240,41,biscoito,9cd7a19050,3.0296
16,2,50,0.114381,0.013530,267,237,41,biscoito,f855e79d63,3.0044
16,3,50,0.114030,0.013413,260,230,40,biscoito,aa24152fc6,3.0454
16,4,50,0.120492,0.012933,270,241,40,biscoito,cd5d3b119e,3.1031
16,5,50,0.119681,0.013415,271,243,41,biscoito,3cbd55442f,2.9398
16,6,50,0.118167,0.013348,260,234,40,biscoito,5b2c03c922,3.0947
16,7,50,0.108665,0.012559,268,240,41,biscoito,a66c3768bf,2.9193
16,8,50,0.120756,0.014300,266,238,42,biscoito,5b4d1f3614,3.0104
16,9,50,0.114049,0.013175,266,238,41,biscoito,8988975493,3.0024
16,10,50,0.111869,0.012337,264,231,40,biscoito,7e36a94070,2.9236
16,11,50,0.112352,0.012967,270,238,40,biscoito,3be9d5fd23,3.0535
16,12,50,0.111861,0.012644,266,236,40,biscoito,e8713a4a39,2.8891
16,13,50,0.117644,0.013800,267,238,41,biscoito,bdbefc6adb,2.9703
16,14,50,0.114309,0.013262,264,235,40,biscoito,7a32876b33,2.9997
16,15,50,0.115663,0.013422,271,243,41,biscoito,3d4a543993,3.0423
16,16,50,0.111142,0.012525,256,227,39,biscoito,0e34a29006,2.9278
16,17,50,0.114257,0.012393,269,238,40,biscoito,43e45c37ee,3.0669
16,18,50,0.115635,0.012813,271,242,41,biscoito,2c182acaf4,3.0613
16,19,50,0.115663,0.013422,271,243,41,biscoito,3d4a543993,3.0423
17,0,50,0.108665,0.012559,268,240,41,biscoito,a66c3768bf,2.9193
17,1,50,0.111142,0.012525,256,227,39,biscoito,0e34a29006,2.9278
