generation,individual_id,l0_size,accuracy_on_full,f1_macro_on_full,num_tokens,num_distinct_tokens,num_classes_in_l0,most_frequent_class_in_l0,l0_indices_hash,fitness_calc_time_sec
12,31,10,0.008747,0.001246,55,55,10,alcool,a5bfb77556,1.4989
12,32,10,0.009133,0.001108,55,55,10,alcool,4778deb5dd,1.3815
12,33,10,0.007882,0.001192,54,54,10,alcool,44245e8e6d,1.4218
12,34,10,0.008747,0.001246,55,55,10,alcool,a5bfb77556,1.4989
12,35,10,0.009053,0.001177,55,55,10,alcool,3ea55f1fe6,1.4346
12,36,10,0.007229,0.001373,53,53,10,alcool,825a25aa7c,1.4091
12,37,10,0.007110,0.001032,54,54,10,picole,792b747f10,1.4317
12,38,10,0.009133,0.001108,55,55,10,alcool,4778deb5dd,1.3815
12,39,10,0.009240,0.001168,51,51,10,alcool,0e781fa3ba,1.4225
12,40,10,0.010198,0.001145,58,58,10,alcool,c6fa4a28f4,1.4300
12,41,10,0.008654,0.001151,55,55,10,alcool,219eb3e197,1.4044
12,42,10,0.007882,0.001192,54,54,10,alcool,44245e8e6d,1.4218
12,43,10,0.007070,0.001118,55,55,10,alcool,ca7734b0e3,1.3832
12,44,10,0.009133,0.001108,55,55,10,alcool,4778deb5dd,1.3815
12,45,10,0.008654,0.001151,55,55,10,alcool,219eb3e197,1.4044
12,46,10,0.008654,0.001151,55,55,10,alcool,219eb3e197,1.4044
12,47,10,0.007296,0.001184,51,51,10,alcool,fbe9b724c4,1.4816
12,48,10,0.009080,0.000985,58,58,10,alcool,b3ccb6c3af,1.3679
12,49,10,0.008281,0.001360,57,57,10,alcool,1f432a9e99,1.3994
13,0,10,0.006084,0.001036,54,54,10,alcool,1b83697e15,1.5387
13,1,10,0.006257,0.001299,52,52,10,alcool,5817ff9d16,1.4022
13,2,10,0.006936,0.001216,53,53,10,alcool,94ab89bb5d,1.5451
13,3,10,0.007070,0.001118,55,55,10,alcool,ca7734b0e3,1.3832
13,4,10,0.007070,0.001118,55,55,10,alcool,ca7734b0e3,1.3832
13,5,10,0.008654,0.001356,56,56,10,alcool,8bbb6d7934,1.7982
13,6,10,0.006803,0.001256,55,55,10,alcool,d6933f1ded,1.3587
13,7,10,0.007229,0.001373,53,53,10,alcool,825a25aa7c,1.4091
13,8,10,0.007070,0.001118,55,55,10,alcool,ca7734b0e3,1.3832
13,9,10,0.007482,0.001484,56,56,10,alcool,3d8a4f612b,1.5097
13,10,10,0.007882,0.001192,54,54,10,alcool,44245e8e6d,1.4218
13,11,10,0.007988,0.001114,54,54,10,alcool,4ffa3bcbac,1.3825
13,12,10,0.007882,0.001192,54,54,10,alcool,44245e8e6d,1.4218
13,13,10,0.008814,0.001156,57,57,10,alcool,3f7b687b32,1.5733
13,14,10,0.006484,0.001383,52,52,10,picole,82094c2918,2.0985
13,15,10,0.006990,0.001183,55,55,10,alcool,9528bbac19,1.6859
13,16,10,0.006857,0.001112,54,53,10,alcool,f7954e851f,1.4275
13,17,10,0.007016,0.001149,53,53,10,alcool,ee5d08a9c6,1.5048
13,18,10,0.006630,0.000914,55,55,10,alcool,ea577898c8,1.3591
13,19,10,0.007216,0.001521,53,53,10,alcool,876fc81183,1.4304
13,20,10,0.007416,0.001479,55,55,10,alcool,3a8e18cea6,1.5614
13,21,10,0.007882,0.001192,54,54,10,alcool,44245e8e6d,1.4218
13,22,10,0.007882,0.001192,54,54,10,alcool,44245e8e6d,1.4218
13,23,10,0.007323,0.001467,53,53,10,alcool,ba54dded51,1.3559
